GTS,20.1000003814697,19.4300003051758,19.4300003051758,19.2999992370605,20.1000003814697,58800,2011-04-13
FLWS,5.53000020980835,5.59999990463257,5.59999990463257,5.40000009536743,5.59999990463257,113000,2006-10-30
VIAV,26.6666660308838,26.0295791625977,26.0295791625977,25.4835033416748,27.9863471984863,6992700,2001-09-20
MHD,16.6599998474121,16.7900009155273,14.3728647232056,16.6599998474121,16.7900009155273,19800,2015-12-08
CRCM,12.75,12.6599998474121,12.6599998474121,12.5600004196167,12.8299999237061,44300,2014-07-03
PEZ,42.060001373291,42.4199981689453,42.0332489013672,42.060001373291,42.4700012207031,5300,2016-07-08
AMSWA,15.25,15.25,6.3884425163269,14.875,15.25,76500,1992-01-02
CCNE,9.75,9.69999980926514,3.58419251441956,9.69999980926514,9.75,700,2000-01-24
GTN,1.89999997615814,1.94000005722046,1.94000005722046,1.87000000476837,1.95000004768372,126700,2011-08-29
RRC,9.70833015441895,9.66666984558105,8.62844753265381,9.54166984558105,10,109800,1998-01-07
MHF,9.375,9.125,2.63204407691956,9.125,9.375,11100,1997-04-11
AAPL,86.120002746582,86.8271408081055,58.3477897644043,85.75,87.2414321899414,83039600,2012-08-02
AMSWA,4.37037038803101,4.33333349227905,1.65402042865753,4.33333349227905,4.37037038803101,116100,1986-11-19
AAPL,2.93080353736877,2.98660707473755,2.00699830055237,2.87946438789368,3.04910707473755,94771600,1999-11-04
AMSWA,5.9375,5.75,2.7152783870697,5.75,6.125,44800,2000-08-01
MHD,13.9300003051758,13.9399995803833,4.75103139877319,13.9099998474121,13.9399995803833,1300,2002-07-05
EGHT,1.45000004768372,1.42999994754791,1.42999994754791,1.41999995708466,1.47000002861023,408700,2007-05-16
AAPL,47.9714279174805,48.4742851257324,32.5746917724609,47.7571411132812,48.5771446228027,94311700,2011-01-31
PEZ,25.0200004577637,24.5400009155273,22.9380168914795,24.5400009155273,25.0900001525879,5400,2007-12-11
RAVN,15.5950002670288,15.2799997329712,10.9646596908569,15.2049999237061,15.8299999237061,73400,2008-04-29
PEZ,47.7999992370605,47.4700012207031,46.6560325622559,47.2599983215332,47.7999992370605,19200,2015-04-09
RRC,2.95333003997803,2.87333011627197,2.73506093025208,2.7333300113678,2.95333003997803,202900,2001-12-20
MHD,14.6000003814697,14.5699996948242,7.08107042312622,14.5500001907349,14.6700000762939,43300,2007-11-01
FLWS,6.28000020980835,6.15999984741211,6.15999984741211,6.07999992370605,6.28000020980835,179000,2006-12-28
MHD,12.5625,12.5,3.70356702804565,12.5,12.5625,52200,2000-04-14
BRFS,4.82250022888184,4.89750003814697,4.21641874313354,4.76249980926514,4.91249990463257,72000,2006-09-26
AAPL,0.964285731315613,0.946428596973419,0.272271424531937,0.9375,0.964285731315613,46642400,1993-08-27
PEZ,28.5,28.5,26.5572452545166,28.4699993133545,28.5100002288818,2100,2007-04-13
PEZ,28.3500003814697,28.4599990844727,26.5199680328369,28.3199996948242,28.4899997711182,1500,2007-02-15
PEY,10.6899995803833,10.7299995422363,8.90896892547607,10.6899995803833,10.8000001907349,82500,2013-05-30
RAVN,14.4250001907349,14.039999961853,9.55350780487061,14.039999961853,14.5699996948242,145800,2006-06-12
GTS,13.6199998855591,13.75,13.75,13.3999996185303,14.0299997329712,112900,2009-02-18
PEY,7.90999984741211,7.69999980926514,5.65032196044922,7.69999980926514,7.90999984741211,208800,2010-06-04
RRC,4.91666984558105,4.91666984558105,4.3142237663269,4.83333015441895,5.16666984558105,644200,1993-12-09
CAAS,20.3999996185303,18.8999996185303,18.5207347869873,18.2600002288818,20.7199993133545,1171400,2010-05-07
BRFS,21.4799995422363,21.6000003814697,20.1362075805664,21.3600006103516,21.6800003051758,1215300,2013-03-01
AAPL,18.4114284515381,18.9071426391602,12.7055892944336,18.4014282226562,19.2142848968506,313751900,2007-07-10
MHD,18.2000007629395,18.2999992370605,12.4158935546875,18.2000007629395,18.2999992370605,16000,2012-07-06
CCNE,7.25,7.25,2.13865518569946,7.25,7.25,500,1996-12-26
RRD,5.375,5.59375,1.2625185251236,5.375,5.59375,102400,1982-08-20
EGHT,1.23000001907349,1.24000000953674,1.24000000953674,1.22000002861023,1.26999998092651,695800,2007-04-27
CAAS,5.09000015258789,5.01999998092651,4.91926383972168,5,5.17000007629395,18100,2009-04-22
MHF,7.8125,7.8125,2.70493626594543,7.75,7.875,11700,2000-02-14
MHF,9,9,2.11896586418152,9,9.125,10400,1994-05-20
BRFS,6.06750011444092,6.14499998092651,5.29043245315552,6.06750011444092,6.17000007629395,84400,2006-12-05
AAPL,102.370002746582,103.01000213623,98.5792694091797,101.370002746582,103.75,46055100,2016-03-04
BRFS,15.1300001144409,15.4799995422363,14.9515838623047,15.1300001144409,15.5100002288818,2832200,2015-11-03
GTT,11.4799995422363,11.460000038147,11.460000038147,10.7799997329712,11.8699998855591,38600,2014-04-28
AMSWA,3.62962961196899,3.8148148059845,1.45610272884369,3.62962961196899,3.92592597007751,199000,1986-08-19
RAVN,1.36111116409302,1.35416662693024,0.0219608992338181,1.34027779102325,1.36111116409302,82400,1992-03-19
PEY,13.1499996185303,13.2600002288818,12.0620098114014,13.1300001144409,13.2799997329712,258400,2015-12-16
BRFS,10.6875,10.8699998855591,9.66220092773438,10.602499961853,10.875,926000,2009-07-27
RRD,5.109375,5.125,1.15672171115875,5.109375,5.125,319200,1982-06-28
AAPL,1.63392853736877,1.65178573131561,0.250627785921097,1.625,1.66071426868439,56817600,1991-05-22
AAPL,0.96875,0.966517865657806,0.649499356746674,0.957589268684387,0.973214268684387,50766800,1998-04-03
GTN,15.8500003814697,16,16,15.8500003814697,16.4500007629395,1207900,2018-01-09
MHD,11.3500003814697,11.1000003814697,5.76455640792847,11.0900001525879,11.3599996566772,55400,2008-10-28
GHDX,12,11.75,11.75,11.75,12.25,2628300,2005-09-29
GHDX,32.2400016784668,32.3800010681152,32.3800010681152,32.0099983215332,32.9900016784668,73400,2013-08-26
GTS,21.8899993896484,23.4300003051758,23.4300003051758,21.8899993896484,24.9099998474121,321600,2015-08-06
AAPL,114.099998474121,112.400001525879,105.192535400391,111.620002746582,114.650001525879,57664900,2014-12-08
AAPL,111.599998474121,110.519996643066,107.535919189453,110.269996643066,112.199996948242,36162300,2016-11-30
AAPL,0.607142865657806,0.602678596973419,0.404999673366547,0.602678596973419,0.620535731315613,34521200,1997-02-25
BRFS,0.991666674613953,0.987500011920929,0.134915754199028,0.987500011920929,1,44400,2002-05-24
GTT,3.25,3.11999988555908,3.11999988555908,3.0699999332428,3.25,38700,2006-12-04
PEZ,47.9799995422363,48.2599983215332,47.485523223877,47.9500007629395,48.2599983215332,50400,2015-08-14
RRC,36.4000015258789,36.5900001525879,36.3345909118652,36.1199989318848,37.5099983215332,7329000,2016-12-01
GHDX,15.8400001525879,14.8299999237061,14.8299999237061,14.75,15.8400001525879,247900,2007-05-15
GHDX,22.3899993896484,22.8700008392334,22.8700008392334,22.0699996948242,22.9599990844727,174800,2009-05-01
EGHT,6.375,6.0625,6.0625,6,6.40619993209839,262600,1998-02-05
RAVN,14.9650001525879,15.0299997329712,10.1778030395508,14.9250001907349,15.3500003814697,136800,2005-12-21
RAVN,29.8500003814697,28.8649997711182,25.1700019836426,28.6149997711182,29.9500007629395,60800,2011-12-13
CLWT,15.125,14.8500003814697,14.8500003814697,14.5200004577637,15.3999996185303,8200,2004-09-23
PEZ,27.8400001525879,27.5699996948242,26.5425987243652,27.5699996948242,27.8400001525879,400,2012-06-13
RRC,25.5900001525879,24.9699993133545,24.7557582855225,24.5400009155273,25.7800006866455,8084700,2016-01-11
EGHT,1.39999997615814,1.4099999666214,1.4099999666214,1.36000001430511,1.4099999666214,751900,2007-05-03
AHL,29.3899993896484,29.9400005340576,23.7479381561279,29.1299991607666,30.0400009155273,857600,2007-12-05
PEZ,46.7799987792969,46.8899993896484,46.0859756469727,46.5800018310547,46.9599990844727,17100,2015-06-12
RAVN,1.13020837306976,1.13020837306976,0.262250185012817,1.11979162693024,1.13020837306976,600800,2000-06-12
GTN,13.3800001144409,12.9399995803833,10.504903793335,12.8299999237061,13.4399995803833,410200,2004-09-09
GTN,9.47999954223633,9.52000045776367,9.17791366577148,9.42000007629395,9.5600004196167,105200,2007-06-21
RAVN,0.142361104488373,0.142361104488373,1.69145896506961e-05,0.142361104488373,0.142361104488373,10400,1982-10-06
CCNE,13.6999998092651,13.6999998092651,4.72742128372192,13.6999998092651,13.6999998092651,1200,1999-02-10
CRCM,17.9500007629395,17.7700004577637,17.7700004577637,17.3500003814697,17.9599990844727,345800,2018-03-01
RRC,3.95832991600037,4.20833015441895,3.99508357048035,3.95832991600037,4.20833015441895,549300,1999-06-23
PEY,9.1899995803833,9.27999973297119,7.40533494949341,9.1899995803833,9.28999996185303,151200,2012-06-27
RAVN,1.89583337306976,1.91666662693024,0.0397769063711166,1.89583337306976,1.95833337306976,76800,1993-07-26
GTN,9.75,9.88000011444092,9.88000011444092,9.72000026702881,9.89000034332275,145200,2014-11-20
GHDX,15.3500003814697,15,15,14.9700002670288,15.3599996566772,190500,2010-08-18
RRC,70.0299987792969,69.3600006103516,67.1473846435547,68.2399978637695,70.4800033569336,1815400,2008-04-17
RRD,4.4375,4.40625,0.994498252868652,4.40625,4.46875,48800,1980-12-01
AHL,23.4500007629395,23.2199993133545,18.6244773864746,22.8600006103516,23.5900001525879,1078000,2008-07-17
PEZ,44.5900001525879,44.5299987792969,44.2548446655273,44.5299987792969,44.5900001525879,1800,2017-05-12
CAAS,4.92999982833862,4.84000015258789,4.74287605285645,4.80999994277954,4.92999982833862,6300,2005-09-13
GTT,18.4899997711182,18,18,17.9099998474121,18.6800003051758,107900,2016-07-01
VIAV,55.2901039123535,55.199089050293,55.199089050293,53.7883949279785,57.2468719482422,7052300,2001-06-27
GTS,22.0499992370605,21.9799995422363,21.9799995422363,21.7900009155273,22.25,115700,2013-07-02
RRC,5.58333015441895,5.58333015441895,4.89919328689575,5.58333015441895,5.83333015441895,57000,1995-11-27
GTS,16.75,19.2900009155273,19.2900009155273,16.7399997711182,20.2900009155273,408400,2017-08-08
RAVN,1.72916662693024,1.6875,0.0792620107531548,1.6875,1.72916662693024,14400,1996-06-25
AAPL,0.459821432828903,0.45758929848671,0.0206661038100719,0.45758929848671,0.459821432828903,3068800,1981-03-26
RRC,72.1699981689453,70.5299987792969,69.1092376708984,70.2600021362305,72.3499984741211,1565700,2011-12-02
VIAV,10.0113763809204,10.2389078140259,10.2389078140259,9.96586990356445,10.2844142913818,7790400,2006-09-27
VIAV,31.3538112640381,31.4903297424316,31.4903297424316,30.2161540985107,32.2184295654297,6115700,2001-10-05
PEY,16.2299995422363,16.3199996948242,10.1526441574097,16.2199993133545,16.3700008392334,96800,2007-02-13
AMSWA,12.375,12.75,5.36276054382324,12.25,12.75,138700,1992-05-19
GTN,13,12.9300003051758,10.4217987060547,12.8500003814697,13.0799999237061,30100,2003-08-08
MHF,9.625,9.5,1.8283257484436,9.5,9.625,46400,1991-09-16
EGHT,1.36000001430511,1.33000004291534,1.33000004291534,1.27999997138977,1.37999999523163,1376200,2007-04-23
GHDX,19.4300003051758,19.5,19.5,19.1499996185303,19.8500003814697,102000,2007-09-21
AMSWA,2.86419749259949,2.86419749259949,1.08618867397308,2.86419749259949,2.96296286582947,8100,1984-04-18
MHF,9.25,9.375,1.79279577732086,9.25,9.375,25700,1991-07-30
AAPL,1.59285712242126,1.5900000333786,1.06847929954529,1.57142853736877,1.60000002384186,45203200,2004-02-03
RAVN,1.22916662693024,1.20833337306976,0.330426812171936,1.20833337306976,1.23958337306976,48800,2000-07-26
PEY,15.5699996948242,15.5,9.0603141784668,15.4399995803833,15.6099996566772,223100,2005-07-25
RAVN,0.340277791023254,0.340277791023254,0.000221475682337768,0.336805552244186,0.340277791023254,76800,1986-04-30
RAVN,26.5450000762939,28.0400009155273,24.1195507049561,25.8600006103516,28.3999996185303,208200,2011-05-19
EGHT,1.37999999523163,1.30999994277954,1.30999994277954,1.29999995231628,1.37999999523163,378500,2007-07-25
PEY,13.2399997711182,13.75,8.84122467041016,13.2399997711182,13.7799997329712,123200,2007-11-28
GTN,13.75,13.6499996185303,13.6499996185303,13.3500003814697,13.8299999237061,1455200,2017-03-17
PEZ,20.2800006866455,20.3400001525879,19.3077487945557,20.2700004577637,20.3600006103516,11100,2010-09-01
RRC,43.4599990844727,45.4799995422363,44.0974388122559,41.1800003051758,47.4900016784668,6181300,2008-09-17
BRFS,16.4799995422363,16.5300006866455,15.1156330108643,16.1900005340576,16.5400009155273,2545700,2011-07-08
AAPL,47.8600006103516,48.0185699462891,32.268440246582,47.502857208252,48.0200004577637,86555000,2011-04-13
PEY,8.35999965667725,8.4399995803833,6.27877235412598,8.32999992370605,8.47000026702881,1152000,2010-10-05
GHDX,35.4099998474121,36.2000007629395,36.2000007629395,35.1399993896484,36.3199996948242,143700,2014-11-10
AAPL,0.660714268684387,0.660714268684387,0.0298398192971945,0.651785731315613,0.665178596973419,31858400,1986-05-30
RAVN,0.434027791023254,0.409722208976746,0.00125951075460762,0.409722208976746,0.434027791023254,1073600,1988-05-24
RAVN,0.368055552244186,0.368055552244186,5.50736003788188e-05,0.368055552244186,0.375,180800,1985-01-23
VIAV,22.3890781402588,22.6621150970459,22.6621150970459,21.5699653625488,22.8441410064697,9797100,2002-02-22
FLWS,8.01000022888184,8.06999969482422,8.06999969482422,8,8.27000045776367,446600,2005-01-05
EGHT,19.125,18,18,17.0625,19.5,722900,2000-02-18
RAVN,1.58333337306976,1.70833337306976,0.0414236038923264,1.58333337306976,1.70833337306976,45600,1994-05-31
RAVN,1.00694441795349,1.00694441795349,0.0127836763858795,1.00694441795349,1.00694441795349,15200,1991-05-31
AAPL,2.36214280128479,2.40714287757874,1.61759865283966,2.35714292526245,2.40714287757874,80857000,2004-06-25
GHDX,33.5800018310547,33.7000007629395,33.7000007629395,32.9000015258789,33.8800010681152,83200,2017-07-13
RRC,3.56666994094849,3.48000001907349,3.31253743171692,3.37333011627197,3.56666994094849,365200,2002-07-11
PEZ,25.7199993133545,25.8299999237061,24.6748542785645,25.7199993133545,25.8299999237061,2100,2011-03-03
RRC,69.0299987792969,66.2399978637695,64.1269073486328,65.6600036621094,71,3587400,2008-04-24
GTN,1.97000002861023,1.94000005722046,1.94000005722046,1.94000005722046,1.98000001907349,136100,2010-12-16
AAPL,1.66964280605316,1.65178573131561,0.0953389704227448,1.64285719394684,1.67857146263123,36120000,1988-03-08
EGHT,9.31999969482422,9.40999984741211,9.40999984741211,9.23999977111816,9.44999980926514,542900,2015-06-23
MHD,17.3500003814697,17.5200004577637,11.5873899459839,17.3400001525879,17.5200004577637,50600,2012-02-08
BRFS,1.17083334922791,1.17083334922791,0.15996341407299,1.17083334922791,1.17083334922791,2400,2002-04-24
CAAS,8.77999973297119,8.76000022888184,8.58421421051025,8.69999980926514,8.8100004196167,117700,2011-05-11
AMSWA,6.25,6.28999996185303,3.16238784790039,6.25,6.44999980926514,113600,2005-01-04
VIAV,31.3566551208496,31.25,31.25,31.0011367797852,32.1387939453125,248500,1998-05-15
PEY,11.039999961853,11.5799999237061,7.79905223846436,11.039999961853,11.6099996566772,144500,2008-09-26
PEZ,32.6800003051758,32.6300010681152,31.7737941741943,32.5400009155273,32.7000007629395,4200,2013-04-17
RRC,15.7799997329712,14.4700002670288,14.4700002670288,14.3199996948242,15.8699998855591,12796800,2018-07-27
EGHT,0.640600025653839,0.656199991703033,0.656199991703033,0.625,0.718699991703033,104100,2001-04-03
MHF,8.75,8.75,1.5752729177475,8.625,8.75,23100,1990-10-26
RAVN,23.8199996948242,22.7099990844727,19.4171733856201,22.5249996185303,23.9050006866455,106200,2011-01-28
OXLC,18.75,18.9899997711182,5.5557689666748,18.75,19,5900,2011-04-25
CRCM,10.3900003433228,10.3999996185303,10.3999996185303,10.210000038147,10.4099998474121,60800,2016-09-28
EGHT,9.046799659729,7.625,7.625,7.28119993209839,9.0625,183800,2000-10-02
RAVN,12.5900001525879,12.5749998092651,9.50600624084473,12.2399997711182,12.9350004196167,163000,2008-12-10
CLWT,19.1399993896484,19.0300006866455,19.0300006866455,18.6450004577637,19.3600006103516,16200,2006-04-06
AAPL,7.17571449279785,7.31571435928345,4.91615438461304,7.13571405410767,7.31571435928345,147751100,2005-09-16
OXLC,15.0200004577637,15.0200004577637,5.20447063446045,15,15.2399997711182,15700,2012-08-23
AAPL,185.179992675781,185.160003662109,183.804122924805,184.75,187.669998168945,42451400,2018-05-07
BRFS,9.52999973297119,8.45499992370605,7.515540599823,8.25,9.625,886400,2008-10-02
AMSWA,5.8600001335144,5.92000007629395,3.00846862792969,5.59999990463257,6.01999998092651,74700,2005-04-27
GTT,2.78999996185303,2.75,2.75,2.75,2.78999996185303,500,2012-09-11
RAVN,17.7399997711182,17.7900009155273,12.8626117706299,17.125,17.8349990844727,115000,2008-07-17
RAVN,0.388888895511627,0.388888895511627,5.81910062464885e-05,0.388888895511627,0.395833343267441,40800,1985-02-26
MHD,15.4700002670288,15.5200004577637,6.20165729522705,15.4200000762939,15.5200004577637,12000,2004-08-20
RRC,79.3199996948242,76.4899978637695,75.2263565063477,75.9800033569336,79.7799987792969,1957200,2013-04-03
GTN,14,14.4499998092651,14.4499998092651,13.75,14.75,2349500,2017-03-01
MHD,15.8599996566772,15.7700004577637,6.34054756164551,15.7600002288818,15.8599996566772,16300,2004-10-07
AMSWA,2.27999997138977,2.20000004768372,1.03888928890228,2.16000008583069,2.32999992370605,17400,2002-10-16
AMSWA,4.625,5,2.3611114025116,4.625,5,35500,1994-09-15
AMSWA,1.20000004768372,1.45000004768372,0.684722483158112,1.20000004768372,1.45000004768372,13200,2001-10-31
RAVN,1.85416662693024,1.85416662693024,0.136299133300781,1.85416662693024,1.85416662693024,12800,1998-02-20
PEZ,41.7799987792969,42.0499992370605,41.4439811706543,41.7799987792969,42.0699996948242,8900,2016-06-01
DSKE,9.89999961853027,9.90999984741211,9.90999984741211,9.89999961853027,9.93000030517578,2200,2016-07-18
AAPL,1.05285716056824,1.03214287757874,0.69359940290451,1.01785719394684,1.07142853736877,44765000,2002-08-02
AHL,24.7000007629395,24.8899993896484,18.3404769897461,24.6499996185303,24.8899993896484,82800,2004-07-16
BRFS,20.3600006103516,20.1700000762939,18.6464672088623,20.1100006103516,20.4300003051758,1611600,2012-01-26
GTN,10.9300003051758,10.75,8.61483860015869,10.75,10.9300003051758,4500,2002-09-11
VIAV,12.3720140457153,11.9453926086426,11.9453926086426,11.8031854629517,12.5142202377319,483000,1997-03-13
BRFS,12.8800001144409,12.5699996948242,12.5699996948242,12.5699996948242,12.9399995803833,2693000,2017-08-17
RRC,51.4199981689453,52.3699989318848,50.9684677124023,51.0499992370605,52.4599990844727,1832700,2009-09-22
APO,13.5,13.2600002288818,9.38937473297119,13.1599998474121,13.5,37300,2012-08-31
RRC,30.25,30.5300006866455,29.4369068145752,30.25,30.9200000762939,1854500,2007-03-07
BRFS,0.524999976158142,0.525833308696747,0.0718412026762962,0.524999976158142,0.525833308696747,13200,2002-11-01
RAVN,1.64583337306976,1.72916662693024,0.0812190994620323,1.625,1.72916662693024,113600,1996-07-16
VIAV,13.7428894042969,13.4698524475098,13.4698524475098,13.4698524475098,13.7883958816528,4568100,2005-01-06
EGHT,1.36000001430511,1.5,1.5,1.33000004291534,1.66999995708466,6862700,2007-01-08
VIAV,6.87144470214844,7.00796365737915,7.00796365737915,6.82593870162964,7.05346965789795,4106100,2005-08-29
AAPL,1.32142853736877,1.33482146263123,0.818968951702118,1.3125,1.41294646263123,128100000,1995-10-18
MHD,15.125,15.125,3.66614079475403,15,15.125,4000,1997-06-19
CRCM,8.92000007629395,9.01000022888184,9.01000022888184,8.55000019073486,9.01000022888184,225800,2016-06-01
EGHT,1.3400000333786,1.3400000333786,1.3400000333786,1.3400000333786,1.36000001430511,246100,2007-07-11
AAPL,18.2871437072754,18.4928569793701,12.427188873291,18.1714286804199,18.5685710906982,300358100,2008-02-11
VIAV,13.8794088363647,14.5164957046509,14.5164957046509,13.7428894042969,14.5620021820068,12609900,2004-12-29
AAPL,1.625,1.63839280605316,0.790848851203918,1.60714280605316,1.64285719394684,78573600,1995-01-19
GTN,11.0500001907349,10.8999996185303,10.8999996185303,10.6999998092651,11.0500001907349,791000,2018-06-01
AAPL,1.47767853736877,1.48660719394684,0.998999118804932,1.45982146263123,1.50892853736877,51214800,2001-03-08
RAVN,15.039999961853,14.7550001144409,9.94509315490723,14.7150001525879,15.1300001144409,221800,2005-10-04
RRC,76.3899993896484,76.620002746582,75.3945999145508,75.6999969482422,77.3600006103516,1406400,2013-08-20
GTS,18.1399993896484,18.75,18.75,18.1399993896484,18.7900009155273,80700,2017-02-21
GHDX,27.4400005340576,28.1200008392334,28.1200008392334,27.4400005340576,28.1900005340576,155600,2016-09-15
CCNE,12.1999998092651,12,4.27115201950073,12,12.1999998092651,8700,1999-07-06
GTS,21.0400009155273,21.0499992370605,21.0499992370605,20.8700008392334,21.2000007629395,150800,2015-03-20
CCNE,17.3080005645752,17.3640003204346,9.79332637786865,17.3080005645752,17.3640003204346,2200,2004-04-07
APO,22.6800003051758,22.6700000762939,16.5815582275391,22.3299999237061,23.2000007629395,1439400,2014-10-30
PEY,7.53000020980835,7.36999988555908,5.25574827194214,7.36999988555908,7.57000017166138,106900,2009-10-28
GTS,20.4099998474121,20.2600002288818,20.2600002288818,20.1399993896484,20.4400005340576,49400,2013-11-29
MHD,16.6875,16.6875,4.45015907287598,16.6875,16.6875,1300,1998-12-24
RAVN,1.70833337306976,1.625,0.0356489457190037,1.625,1.70833337306976,5600,1993-09-30
PEY,15.8699998855591,15.9499998092651,14.8114385604858,15.8400001525879,15.9499998092651,293800,2016-07-22
AHL,23.7999992370605,23.7099990844727,17.4926052093506,23.6700000762939,23.8999996185303,36700,2004-11-04
PEY,11.9099998474121,11.9200000762939,7.81502151489258,11.8100004196167,12.1599998474121,37900,2008-03-31
MHF,9.375,9.375,1.74583733081818,9.25,9.5,27500,1991-04-16
CLWT,3.65000009536743,3.66000008583069,3.66000008583069,3.54999995231628,3.77999997138977,3500,2012-12-07
FLWS,12.2399997711182,12.8599996566772,12.8599996566772,12.1800003051758,13.0500001907349,156400,2001-10-02
APO,15.960000038147,15.8900003433228,13.4315528869629,15.6000003814697,16.1499996185303,734300,2016-03-02
GTS,18.8400001525879,19,19,18.0499992370605,19.1000003814697,69400,2008-01-23
